date,dc_id,load_MW,cooling_kW
2020-07-26,DC_27,9.85,1569.0
2020-07-27,DC_27,11.3,1411.6
2020-07-28,DC_27,10.11,1514.2
2020-07-29,DC_27,10.25,1662.0
2020-07-30,DC_27,11.47,1565.0
2020-07-31,DC_27,10.12,1659.7
2020-08-01,DC_27,11.09,1595.5
2020-08-02,DC_27,9.93,1556.9
2020-08-03,DC_27,11.19,1547.8
2020-08-04,DC_27,9.53,1464.2
2020-08-05,DC_27,10.11,1573.4
2020-08-06,DC_27,11.25,1478.0
2020-08-07,DC_27,10.74,1514.9
2020-08-08,DC_27,10.0,1505.8
2020-08-09,DC_27,10.62,1617.3
2020-08-10,DC_27,10.03,1428.1
2020-08-11,DC_27,9.95,1566.6
2020-08-12,DC_27,11.5,1670.9
2020-08-13,DC_27,10.5,1591.6
2020-08-14,DC_27,10.86,1453.0
2020-08-15,DC_27,10.05,1463.9
2020-08-16,DC_27,11.17,1561.9
2020-08-17,DC_27,10.79,1539.1
2020-08-18,DC_27,10.42,1466.6
2020-08-19,DC_27,10.96,1605.8
2020-08-20,DC_27,11.38,1510.9
2020-08-21,DC_27,10.92,1569.4
2020-08-22,DC_27,11.13,1571.7
2020-08-23,DC_27,9.2,1623.4
2020-08-24,DC_27,11.33,1602.9
2020-08-25,DC_27,10.52,1392.2
2020-08-26,DC_27,10.31,1456.1
2020-08-27,DC_27,9.23,1539.4
2020-08-28,DC_27,10.99,1351.5
2020-08-29,DC_27,12.01,1576.1
2020-08-30,DC_27,9.17,1518.6
2020-08-31,DC_27,10.41,1426.3
2020-09-01,DC_27,11.12,1560.7
2020-09-02,DC_27,10.51,1572.7
2020-09-03,DC_27,9.85,1547.9
2020-09-04,DC_27,10.41,1641.5
2020-09-05,DC_27,11.26,1462.5
2020-09-06,DC_27,11.13,1448.6
2020-09-07,DC_27,10.91,1465.3
2020-09-08,DC_27,10.43,1465.1
2020-09-09,DC_27,10.86,1445.8
2020-09-10,DC_27,10.84,1506.8
2020-09-11,DC_27,10.87,1635.7
2020-09-12,DC_27,11.17,1464.1
2020-09-13,DC_27,10.96,1647.3
2020-09-14,DC_27,9.71,1514.4
2020-09-15,DC_27,10.32,1590.3
2020-09-16,DC_27,10.49,1578.5
2020-09-17,DC_27,9.93,1504.7
2020-09-18,DC_27,10.46,1460.0
2020-09-19,DC_27,10.66,1674.7
2020-09-20,DC_27,10.12,1563.1
2020-09-21,DC_27,11.22,1588.2
2020-09-22,DC_27,10.37,1528.9
2020-09-23,DC_27,11.18,1589.2
2020-09-24,DC_27,10.59,1539.8
2020-09-25,DC_27,10.75,1609.0
2020-09-26,DC_27,10.91,1574.8
2020-09-27,DC_27,10.64,1598.9
2020-09-28,DC_27,10.93,1401.6
2020-09-29,DC_27,11.11,1691.3
2020-09-30,DC_27,10.01,1568.6
2020-10-01,DC_27,10.33,1462.1
2020-10-02,DC_27,11.08,1753.6
2020-10-03,DC_27,11.07,1495.9
2020-10-04,DC_27,11.2,1648.4
2020-10-05,DC_27,9.62,1520.9
2020-10-06,DC_27,11.38,1546.1
2020-10-07,DC_27,10.39,1458.1
2020-10-08,DC_27,10.19,1384.5
2020-10-09,DC_27,10.78,1568.3
2020-10-10,DC_27,11.35,1590.5
2020-10-11,DC_27,9.91,1572.3
2020-10-12,DC_27,10.57,1570.9
2020-10-13,DC_27,10.03,1602.6
2020-10-14,DC_27,10.37,1553.2
2020-10-15,DC_27,10.14,1394.7
2020-10-16,DC_27,10.39,1442.0
2020-10-17,DC_27,10.56,1422.3
2020-10-18,DC_27,10.46,1545.4
2020-10-19,DC_27,10.34,1548.4
2020-10-20,DC_27,10.5,1448.1
2020-10-21,DC_27,10.15,1451.6
2020-10-22,DC_27,10.12,1610.8
2020-10-23,DC_27,10.45,1491.4
2020-10-24,DC_27,11.17,1523.9
2020-10-25,DC_27,10.55,1596.1
2020-10-26,DC_27,11.7,1550.5
2020-10-27,DC_27,10.78,1561.3
2020-10-28,DC_27,10.42,1508.0
2020-10-29,DC_27,10.47,1516.3
2020-10-30,DC_27,10.04,1561.5
2020-10-31,DC_27,10.32,1482.4
2020-11-01,DC_27,10.98,1545.7
2020-11-02,DC_27,10.03,1410.8
2020-11-03,DC_27,10.71,1548.7
2020-11-04,DC_27,10.59,1575.9
2020-11-05,DC_27,9.96,1415.3
2020-11-06,DC_27,10.4,1615.1
2020-11-07,DC_27,10.88,1620.9
2020-11-08,DC_27,10.25,1424.0
2020-11-09,DC_27,10.85,1516.1
2020-11-10,DC_27,10.72,1519.3
2020-11-11,DC_27,10.83,1524.3
2020-11-12,DC_27,9.64,1635.7
2020-11-13,DC_27,10.1,1509.8
2020-11-14,DC_27,9.4,1586.2
2020-11-15,DC_27,10.24,1433.2
2020-11-16,DC_27,10.57,1495.6
2020-11-17,DC_27,11.05,1539.7
2020-11-18,DC_27,11.31,1514.0
2020-11-19,DC_27,10.36,1492.5
2020-11-20,DC_27,10.07,1461.1
2020-11-21,DC_27,10.04,1429.5
2020-11-22,DC_27,9.36,1451.7
2020-11-23,DC_27,9.6,1497.4
2020-11-24,DC_27,10.04,1692.2
2020-11-25,DC_27,11.12,1453.1
2020-11-26,DC_27,10.37,1456.2
2020-11-27,DC_27,10.4,1347.3
2020-11-28,DC_27,11.19,1528.0
2020-11-29,DC_27,10.47,1582.9
2020-11-30,DC_27,10.71,1524.5
2020-12-01,DC_27,10.98,1513.7
2020-12-02,DC_27,10.1,1404.6
2020-12-03,DC_27,8.81,1374.8
2020-12-04,DC_27,12.12,1496.1
2020-12-05,DC_27,10.29,1624.5
2020-12-06,DC_27,10.9,1469.4
2020-12-07,DC_27,10.31,1471.6
2020-12-08,DC_27,9.53,1481.7
2020-12-09,DC_27,9.48,1369.0
2020-12-10,DC_27,10.62,1400.5
2020-12-11,DC_27,11.07,1537.2
2020-12-12,DC_27,9.49,1465.4
2020-12-13,DC_27,9.58,1428.9
2020-12-14,DC_27,9.29,1297.0
2020-12-15,DC_27,10.36,1343.0
2020-12-16,DC_27,10.44,1519.6
2020-12-17,DC_27,9.71,1477.8
2020-12-18,DC_27,9.62,1305.1
2020-12-19,DC_27,10.76,1616.5
2020-12-20,DC_27,10.15,1442.7
2020-12-21,DC_27,10.24,1406.1
2020-12-22,DC_27,9.87,1477.5
2020-12-23,DC_27,10.04,1309.6
2020-12-24,DC_27,9.41,1387.4
2020-12-25,DC_27,10.01,1496.3
2020-12-26,DC_27,9.34,1326.9
2020-12-27,DC_27,10.54,1463.1
2020-12-28,DC_27,10.06,1518.1
2020-12-29,DC_27,10.33,1340.8
2020-12-30,DC_27,10.83,1462.4
2020-12-31,DC_27,9.82,1328.9
2021-01-01,DC_27,10.15,1371.7
2021-01-02,DC_27,10.67,1313.0
2021-01-03,DC_27,10.57,1498.0
2021-01-04,DC_27,10.38,1438.7
2021-01-05,DC_27,9.78,1402.5
2021-01-06,DC_27,9.47,1452.6
2021-01-07,DC_27,11.24,1376.7
2021-01-08,DC_27,9.06,1354.3
2021-01-09,DC_27,9.5,1433.3
2021-01-10,DC_27,9.84,1436.6
2021-01-11,DC_27,10.77,1317.7
2021-01-12,DC_27,9.91,1414.7
2021-01-13,DC_27,9.5,1253.9
2021-01-14,DC_27,9.26,1346.6
2021-01-15,DC_27,10.77,1446.3
2021-01-16,DC_27,10.9,1436.7
2021-01-17,DC_27,10.12,1538.5
2021-01-18,DC_27,9.45,1450.2
2021-01-19,DC_27,10.44,1301.2
2021-01-20,DC_27,10.12,1379.2
2021-01-21,DC_27,9.34,1427.2
2021-01-22,DC_27,10.35,1303.6
2021-01-23,DC_27,10.03,1424.3
2021-01-24,DC_27,10.17,1489.7
2021-01-25,DC_27,9.11,1412.9
2021-01-26,DC_27,9.55,1429.0
2021-01-27,DC_27,9.36,1448.7
2021-01-28,DC_27,9.7,1429.0
2021-01-29,DC_27,9.81,1371.6
2021-01-30,DC_27,8.95,1386.3
2021-01-31,DC_27,10.69,1319.9
2021-02-01,DC_27,9.43,1554.2
2021-02-02,DC_27,9.76,1233.9
2021-02-03,DC_27,9.02,1318.5
2021-02-04,DC_27,10.28,1440.7
2021-02-05,DC_27,9.28,1586.6
2021-02-06,DC_27,9.72,1337.7
2021-02-07,DC_27,9.16,1127.8
2021-02-08,DC_27,9.71,1222.0
2021-02-09,DC_27,9.8,1491.6
2021-02-10,DC_27,9.42,1251.1
2021-02-11,DC_27,8.48,1079.3
2021-02-12,DC_27,9.75,1270.2
2021-02-13,DC_27,9.05,1353.5
2021-02-14,DC_27,10.25,1368.3
2021-02-15,DC_27,8.78,1480.6
2021-02-16,DC_27,10.3,1316.3
2021-02-17,DC_27,10.33,1355.1
2021-02-18,DC_27,10.44,1354.3
2021-02-19,DC_27,9.92,1305.7
2021-02-20,DC_27,8.8,1383.2
2021-02-21,DC_27,9.53,1302.1
2021-02-22,DC_27,9.28,1298.6
2021-02-23,DC_27,9.04,1201.3
2021-02-24,DC_27,9.23,1247.0
2021-02-25,DC_27,9.65,1473.2
2021-02-26,DC_27,9.88,1420.6
2021-02-27,DC_27,9.55,1351.7
2021-02-28,DC_27,9.19,1388.5
2021-03-01,DC_27,9.48,1335.9
2021-03-02,DC_27,9.35,1355.8
2021-03-03,DC_27,9.35,1513.7
2021-03-04,DC_27,9.34,1245.3
2021-03-05,DC_27,8.81,1470.9
2021-03-06,DC_27,8.63,1311.2
2021-03-07,DC_27,9.65,1355.6
2021-03-08,DC_27,9.54,1374.3
2021-03-09,DC_27,9.27,1354.2
2021-03-10,DC_27,9.95,1240.7
2021-03-11,DC_27,9.1,1466.0
2021-03-12,DC_27,10.05,1397.5
2021-03-13,DC_27,10.16,1179.9
2021-03-14,DC_27,9.17,1375.6
2021-03-15,DC_27,9.98,1345.5
2021-03-16,DC_27,9.6,1280.1
2021-03-17,DC_27,8.9,1212.3
2021-03-18,DC_27,9.59,1497.4
2021-03-19,DC_27,8.95,1233.3
2021-03-20,DC_27,9.03,1314.8
2021-03-21,DC_27,9.25,1396.7
2021-03-22,DC_27,9.96,1301.9
2021-03-23,DC_27,9.54,1408.6
2021-03-24,DC_27,9.42,1288.6
2021-03-25,DC_27,8.66,1270.0
2021-03-26,DC_27,9.85,1337.3
2021-03-27,DC_27,9.91,1274.1
2021-03-28,DC_27,9.86,1383.9
2021-03-29,DC_27,10.14,1557.6
2021-03-30,DC_27,9.22,1401.4
2021-03-31,DC_27,8.79,1279.9
2021-04-01,DC_27,9.86,1380.5
2021-04-02,DC_27,9.77,1521.0
2021-04-03,DC_27,9.59,1243.7
2021-04-04,DC_27,8.78,1238.5
2021-04-05,DC_27,10.14,1262.8
2021-04-06,DC_27,9.03,1516.6
2021-04-07,DC_27,9.54,1442.4
2021-04-08,DC_27,9.97,1281.3
2021-04-09,DC_27,8.72,1327.0
2021-04-10,DC_27,9.07,1376.8
2021-04-11,DC_27,8.91,1414.8
2021-04-12,DC_27,9.54,1330.9
2021-04-13,DC_27,9.74,1379.1
2021-04-14,DC_27,9.7,1235.0
2021-04-15,DC_27,8.96,1421.0
2021-04-16,DC_27,8.95,1466.4
2021-04-17,DC_27,9.27,1383.0
2021-04-18,DC_27,9.46,1354.7
2021-04-19,DC_27,10.45,1436.6
2021-04-20,DC_27,9.24,1335.5
2021-04-21,DC_27,10.2,1471.1
2021-04-22,DC_27,9.24,1344.0
2021-04-23,DC_27,8.78,1385.9
2021-04-24,DC_27,10.14,1367.9
2021-04-25,DC_27,9.65,1272.4
2021-04-26,DC_27,9.94,1324.9
2021-04-27,DC_27,9.9,1320.1
2021-04-28,DC_27,10.04,1340.9
2021-04-29,DC_27,9.85,1404.9
2021-04-30,DC_27,9.99,1508.7
2021-05-01,DC_27,9.23,1328.6
2021-05-02,DC_27,9.91,1356.7
2021-05-03,DC_27,10.12,1461.0
2021-05-04,DC_27,9.68,1294.8
2021-05-05,DC_27,9.45,1400.6
2021-05-06,DC_27,9.62,1256.3
2021-05-07,DC_27,9.96,1206.4
2021-05-08,DC_27,10.18,1388.4
2021-05-09,DC_27,9.63,1418.4
2021-05-10,DC_27,9.66,1339.0
2021-05-11,DC_27,10.17,1485.4
2021-05-12,DC_27,9.46,1428.2
2021-05-13,DC_27,9.57,1221.3
2021-05-14,DC_27,8.94,1337.3
2021-05-15,DC_27,9.69,1482.6
2021-05-16,DC_27,9.87,1304.4
2021-05-17,DC_27,9.04,1390.7
2021-05-18,DC_27,9.26,1418.0
2021-05-19,DC_27,9.27,1305.8
2021-05-20,DC_27,10.2,1526.2
2021-05-21,DC_27,9.88,1355.0
2021-05-22,DC_27,9.93,1290.8
2021-05-23,DC_27,10.75,1326.0
2021-05-24,DC_27,10.3,1441.7
2021-05-25,DC_27,8.68,1299.6
2021-05-26,DC_27,9.56,1387.2
2021-05-27,DC_27,9.34,1570.5
2021-05-28,DC_27,9.75,1512.4
2021-05-29,DC_27,9.67,1429.8
2021-05-30,DC_27,9.91,1384.4
2021-05-31,DC_27,9.92,1383.9
2021-06-01,DC_27,10.46,1313.2
2021-06-02,DC_27,9.46,1387.7
2021-06-03,DC_27,10.31,1366.7
2021-06-04,DC_27,9.3,1265.9
2021-06-05,DC_27,10.23,1460.1
2021-06-06,DC_27,9.19,1473.1
2021-06-07,DC_27,9.11,1374.1
2021-06-08,DC_27,9.67,1407.9
2021-06-09,DC_27,10.03,1363.2
2021-06-10,DC_27,10.67,1432.0
2021-06-11,DC_27,10.44,1299.3
2021-06-12,DC_27,9.95,1367.8
2021-06-13,DC_27,9.6,1525.8
2021-06-14,DC_27,9.67,1325.6
2021-06-15,DC_27,10.63,1469.0
2021-06-16,DC_27,9.65,1369.8
2021-06-17,DC_27,10.46,1411.2
2021-06-18,DC_27,10.88,1508.6
2021-06-19,DC_27,9.58,1340.7
2021-06-20,DC_27,10.39,1604.5
2021-06-21,DC_27,10.51,1455.7
2021-06-22,DC_27,10.67,1551.8
2021-06-23,DC_27,10.37,1423.7
2021-06-24,DC_27,10.23,1406.4
2021-06-25,DC_27,10.47,1367.7
2021-06-26,DC_27,10.09,1405.7
2021-06-27,DC_27,10.12,1592.2
2021-06-28,DC_27,10.49,1414.0
2021-06-29,DC_27,11.2,1454.4
2021-06-30,DC_27,10.53,1508.5
2021-07-01,DC_27,9.6,1602.1
2021-07-02,DC_27,10.6,1399.0
2021-07-03,DC_27,10.62,1455.0
2021-07-04,DC_27,9.74,1464.4
2021-07-05,DC_27,10.07,1480.3
2021-07-06,DC_27,10.37,1420.5
2021-07-07,DC_27,10.32,1389.8
2021-07-08,DC_27,10.62,1518.1
2021-07-09,DC_27,10.15,1581.6
2021-07-10,DC_27,9.6,1679.4
2021-07-11,DC_27,10.73,1362.0
2021-07-12,DC_27,10.14,1476.3
2021-07-13,DC_27,9.93,1336.2
2021-07-14,DC_27,9.6,1416.3
2021-07-15,DC_27,9.88,1475.7
2021-07-16,DC_27,9.9,1448.6
2021-07-17,DC_27,9.2,1382.3
2021-07-18,DC_27,9.44,1624.8
2021-07-19,DC_27,10.55,1407.8
2021-07-20,DC_27,10.66,1599.0
2021-07-21,DC_27,9.28,1386.5
2021-07-22,DC_27,9.57,1588.7
2021-07-23,DC_27,11.07,1464.1
2021-07-24,DC_27,10.16,1334.6
2021-07-25,DC_27,10.02,1463.9
2021-07-26,DC_27,10.49,1591.2
2021-07-27,DC_27,9.83,1323.8
2021-07-28,DC_27,9.63,1511.5
2021-07-29,DC_27,11.35,1611.5
2021-07-30,DC_27,10.07,1497.5
2021-07-31,DC_27,11.26,1595.5
2021-08-01,DC_27,9.94,1436.0
2021-08-02,DC_27,11.06,1495.7
2021-08-03,DC_27,10.22,1392.7
2021-08-04,DC_27,10.81,1634.7
2021-08-05,DC_27,9.85,1567.7
2021-08-06,DC_27,10.33,1418.4
2021-08-07,DC_27,11.64,1545.2
2021-08-08,DC_27,10.17,1549.5
2021-08-09,DC_27,10.34,1549.0
2021-08-10,DC_27,9.73,1512.3
2021-08-11,DC_27,9.86,1474.8
2021-08-12,DC_27,11.09,1560.3
2021-08-13,DC_27,11.32,1441.6
2021-08-14,DC_27,10.21,1448.7
2021-08-15,DC_27,10.27,1661.1
2021-08-16,DC_27,10.86,1542.5
2021-08-17,DC_27,10.02,1525.1
2021-08-18,DC_27,10.67,1521.2
2021-08-19,DC_27,11.34,1578.4
2021-08-20,DC_27,10.56,1357.3
2021-08-21,DC_27,9.99,1525.7
2021-08-22,DC_27,10.59,1518.8
2021-08-23,DC_27,11.61,1532.8
2021-08-24,DC_27,10.68,1439.9
2021-08-25,DC_27,10.17,1541.2
2021-08-26,DC_27,10.97,1610.1
2021-08-27,DC_27,10.35,1545.0
2021-08-28,DC_27,9.94,1547.7
2021-08-29,DC_27,10.58,1550.0
2021-08-30,DC_27,10.63,1703.4
2021-08-31,DC_27,10.01,1532.8
2021-09-01,DC_27,10.29,1444.0
2021-09-02,DC_27,10.96,1536.5
2021-09-03,DC_27,10.41,1443.4
2021-09-04,DC_27,11.1,1574.8
2021-09-05,DC_27,10.85,1535.2
2021-09-06,DC_27,9.07,1511.5
2021-09-07,DC_27,10.99,1585.5
2021-09-08,DC_27,11.1,1573.0
2021-09-09,DC_27,11.64,1673.0
2021-09-10,DC_27,10.6,1493.7
2021-09-11,DC_27,10.11,1490.4
2021-09-12,DC_27,9.74,1513.8
2021-09-13,DC_27,10.02,1579.5
2021-09-14,DC_27,11.48,1569.1
2021-09-15,DC_27,12.06,1476.0
2021-09-16,DC_27,10.86,1518.3
2021-09-17,DC_27,11.36,1508.0
2021-09-18,DC_27,10.98,1518.7
2021-09-19,DC_27,10.85,1545.8
2021-09-20,DC_27,10.97,1631.2
2021-09-21,DC_27,11.85,1473.8
2021-09-22,DC_27,10.99,1599.8
2021-09-23,DC_27,11.38,1531.1
2021-09-24,DC_27,10.87,1516.8
2021-09-25,DC_27,10.73,1544.8
2021-09-26,DC_27,10.26,1653.6
2021-09-27,DC_27,10.24,1463.6
2021-09-28,DC_27,10.78,1587.1
2021-09-29,DC_27,10.03,1529.1
2021-09-30,DC_27,10.5,1597.8
2021-10-01,DC_27,10.94,1516.5
2021-10-02,DC_27,10.96,1521.8
2021-10-03,DC_27,10.32,1508.9
2021-10-04,DC_27,10.27,1479.7
2021-10-05,DC_27,11.61,1509.8
2021-10-06,DC_27,10.76,1587.8
2021-10-07,DC_27,10.75,1569.7
2021-10-08,DC_27,10.16,1473.4
2021-10-09,DC_27,10.05,1490.3
2021-10-10,DC_27,11.07,1542.8
2021-10-11,DC_27,11.06,1609.7
2021-10-12,DC_27,11.5,1483.1
2021-10-13,DC_27,10.6,1641.2
2021-10-14,DC_27,9.83,1484.0
2021-10-15,DC_27,10.35,1451.7
2021-10-16,DC_27,10.69,1515.9
2021-10-17,DC_27,10.5,1480.1
2021-10-18,DC_27,11.37,1447.1
2021-10-19,DC_27,10.26,1461.1
2021-10-20,DC_27,10.81,1575.3
2021-10-21,DC_27,10.8,1542.4
2021-10-22,DC_27,10.99,1551.0
2021-10-23,DC_27,10.83,1596.9
2021-10-24,DC_27,10.4,1509.8
2021-10-25,DC_27,10.48,1425.3
2021-10-26,DC_27,10.06,1603.8
2021-10-27,DC_27,10.28,1494.7
2021-10-28,DC_27,10.56,1551.9
2021-10-29,DC_27,10.47,1353.6
2021-10-30,DC_27,10.58,1578.3
2021-10-31,DC_27,9.36,1627.1
2021-11-01,DC_27,10.48,1358.6
2021-11-02,DC_27,9.65,1493.4
2021-11-03,DC_27,10.46,1339.8
2021-11-04,DC_27,11.13,1511.4
2021-11-05,DC_27,11.69,1564.8
2021-11-06,DC_27,9.91,1394.5
2021-11-07,DC_27,10.81,1430.9
2021-11-08,DC_27,10.54,1649.0
2021-11-09,DC_27,10.59,1490.4
2021-11-10,DC_27,10.28,1468.5
2021-11-11,DC_27,11.18,1562.6
2021-11-12,DC_27,9.48,1385.3
2021-11-13,DC_27,10.82,1458.3
2021-11-14,DC_27,10.48,1600.4
2021-11-15,DC_27,10.97,1418.1
2021-11-16,DC_27,9.51,1493.7
2021-11-17,DC_27,11.06,1407.5
2021-11-18,DC_27,10.23,1639.7
2021-11-19,DC_27,10.64,1552.0
2021-11-20,DC_27,10.07,1396.9
2021-11-21,DC_27,11.18,1530.8
2021-11-22,DC_27,10.29,1312.9
2021-11-23,DC_27,11.24,1318.5
2021-11-24,DC_27,10.34,1400.3
2021-11-25,DC_27,10.63,1562.5
2021-11-26,DC_27,10.84,1598.7
2021-11-27,DC_27,10.13,1539.2
2021-11-28,DC_27,10.98,1593.5
2021-11-29,DC_27,10.29,1461.6
2021-11-30,DC_27,10.47,1453.3
2021-12-01,DC_27,9.05,1495.7
2021-12-02,DC_27,9.95,1477.3
2021-12-03,DC_27,10.02,1568.0
2021-12-04,DC_27,10.47,1518.0
2021-12-05,DC_27,9.2,1408.8
2021-12-06,DC_27,9.52,1575.7
2021-12-07,DC_27,10.24,1607.1
2021-12-08,DC_27,10.92,1421.2
2021-12-09,DC_27,10.91,1514.2
2021-12-10,DC_27,10.18,1417.5
2021-12-11,DC_27,10.56,1542.8
2021-12-12,DC_27,10.12,1384.7
2021-12-13,DC_27,10.15,1587.8
2021-12-14,DC_27,10.0,1491.5
2021-12-15,DC_27,10.36,1447.7
2021-12-16,DC_27,10.17,1438.7
2021-12-17,DC_27,10.46,1405.5
2021-12-18,DC_27,10.93,1267.3
2021-12-19,DC_27,9.84,1558.5
2021-12-20,DC_27,8.94,1464.1
2021-12-21,DC_27,10.25,1372.9
2021-12-22,DC_27,11.25,1405.1
2021-12-23,DC_27,11.24,1493.1
2021-12-24,DC_27,10.09,1402.5
2021-12-25,DC_27,9.35,1572.0
2021-12-26,DC_27,9.93,1403.4
2021-12-27,DC_27,9.88,1375.7
2021-12-28,DC_27,9.3,1411.0
2021-12-29,DC_27,10.43,1455.2
2021-12-30,DC_27,9.56,1414.8
2021-12-31,DC_27,9.18,1470.7
2022-01-01,DC_27,10.27,1469.5
2022-01-02,DC_27,9.01,1340.3
2022-01-03,DC_27,9.5,1573.3
2022-01-04,DC_27,10.43,1488.4
2022-01-05,DC_27,10.03,1454.7
2022-01-06,DC_27,11.09,1477.2
2022-01-07,DC_27,9.1,1494.0
2022-01-08,DC_27,9.43,1498.7
2022-01-09,DC_27,10.72,1432.5
2022-01-10,DC_27,10.11,1444.2
2022-01-11,DC_27,9.15,1393.9
2022-01-12,DC_27,9.73,1313.3
2022-01-13,DC_27,9.6,1337.4
2022-01-14,DC_27,10.25,1545.1
2022-01-15,DC_27,9.99,1377.1
2022-01-16,DC_27,9.47,1472.9
2022-01-17,DC_27,9.87,1229.6
2022-01-18,DC_27,9.33,1364.9
2022-01-19,DC_27,9.16,1351.0
2022-01-20,DC_27,9.71,1447.1
2022-01-21,DC_27,9.4,1358.3
2022-01-22,DC_27,8.96,1444.1
2022-01-23,DC_27,10.12,1369.3
2022-01-24,DC_27,9.21,1484.7
2022-01-25,DC_27,10.2,1321.7
2022-01-26,DC_27,9.97,1464.7
2022-01-27,DC_27,9.14,1375.9
2022-01-28,DC_27,9.81,1424.0
2022-01-29,DC_27,9.96,1206.9
2022-01-30,DC_27,9.7,1305.9
2022-01-31,DC_27,9.93,1508.2
2022-02-01,DC_27,8.89,1173.3
2022-02-02,DC_27,9.48,1284.1
2022-02-03,DC_27,8.74,1402.9
2022-02-04,DC_27,9.31,1396.7
2022-02-05,DC_27,9.02,1362.9
2022-02-06,DC_27,9.53,1329.5
2022-02-07,DC_27,9.66,1262.4
2022-02-08,DC_27,9.94,1445.5
2022-02-09,DC_27,9.96,1359.6
2022-02-10,DC_27,9.74,1447.6
2022-02-11,DC_27,9.5,1249.2
2022-02-12,DC_27,9.91,1435.6
2022-02-13,DC_27,9.23,1304.3
2022-02-14,DC_27,9.37,1176.2
2022-02-15,DC_27,9.84,1272.1
2022-02-16,DC_27,10.81,1450.1
2022-02-17,DC_27,10.31,1333.4
2022-02-18,DC_27,9.4,1216.9
2022-02-19,DC_27,10.61,1400.3
2022-02-20,DC_27,9.67,1396.9
2022-02-21,DC_27,9.88,1367.6
2022-02-22,DC_27,9.72,1314.3
2022-02-23,DC_27,9.15,1351.0
2022-02-24,DC_27,9.5,1327.5
2022-02-25,DC_27,9.81,1331.2
2022-02-26,DC_27,9.03,1425.4
2022-02-27,DC_27,9.48,1403.9
2022-02-28,DC_27,9.25,1338.0
2022-03-01,DC_27,9.02,1265.5
2022-03-02,DC_27,9.66,1290.0
2022-03-03,DC_27,10.01,1342.9
2022-03-04,DC_27,9.18,1282.7
2022-03-05,DC_27,9.19,1441.5
2022-03-06,DC_27,9.75,1315.0
2022-03-07,DC_27,9.83,1432.4
2022-03-08,DC_27,10.57,1464.1
2022-03-09,DC_27,11.14,1396.2
2022-03-10,DC_27,9.34,1281.7
2022-03-11,DC_27,8.72,1133.1
2022-03-12,DC_27,9.18,1437.8
2022-03-13,DC_27,9.45,1433.8
2022-03-14,DC_27,9.34,1395.0
2022-03-15,DC_27,9.61,1322.7
2022-03-16,DC_27,9.89,1245.6
2022-03-17,DC_27,9.17,1282.9
2022-03-18,DC_27,9.98,1380.5
2022-03-19,DC_27,9.1,1409.9
2022-03-20,DC_27,9.34,1395.0
2022-03-21,DC_27,10.19,1440.2
2022-03-22,DC_27,10.33,1385.4
2022-03-23,DC_27,9.13,1346.5
2022-03-24,DC_27,9.54,1345.7
2022-03-25,DC_27,9.25,1340.9
2022-03-26,DC_27,10.18,1273.5
2022-03-27,DC_27,8.9,1297.2
2022-03-28,DC_27,8.64,1294.7
2022-03-29,DC_27,9.87,1311.5
2022-03-30,DC_27,10.54,1597.6
2022-03-31,DC_27,10.38,1315.4
2022-04-01,DC_27,9.67,1324.5
2022-04-02,DC_27,8.95,1274.4
2022-04-03,DC_27,10.28,1394.8
2022-04-04,DC_27,10.13,1358.3
2022-04-05,DC_27,9.16,1288.6
2022-04-06,DC_27,8.51,1308.2
2022-04-07,DC_27,9.96,1445.6
2022-04-08,DC_27,9.9,1265.3
2022-04-09,DC_27,9.73,1272.5
2022-04-10,DC_27,9.71,1348.5
2022-04-11,DC_27,9.76,1343.0
2022-04-12,DC_27,10.16,1409.9
2022-04-13,DC_27,9.7,1262.9
2022-04-14,DC_27,9.47,1201.0
2022-04-15,DC_27,10.71,1356.6
2022-04-16,DC_27,9.39,1304.0
2022-04-17,DC_27,9.82,1306.8
2022-04-18,DC_27,9.36,1353.2
2022-04-19,DC_27,9.75,1148.6
2022-04-20,DC_27,9.47,1292.2
2022-04-21,DC_27,8.69,1362.3
2022-04-22,DC_27,9.06,1352.2
2022-04-23,DC_27,9.29,1300.6
2022-04-24,DC_27,10.13,1514.4
2022-04-25,DC_27,9.0,1387.5
2022-04-26,DC_27,8.67,1386.2
2022-04-27,DC_27,9.55,1413.7
2022-04-28,DC_27,9.19,1356.1
2022-04-29,DC_27,9.73,1436.2
2022-04-30,DC_27,9.91,1307.3
2022-05-01,DC_27,9.8,1359.0
2022-05-02,DC_27,10.47,1391.6
2022-05-03,DC_27,9.32,1419.1
2022-05-04,DC_27,9.87,1286.8
2022-05-05,DC_27,9.13,1234.5
2022-05-06,DC_27,9.73,1282.3
2022-05-07,DC_27,9.46,1347.8
2022-05-08,DC_27,9.46,1393.1
2022-05-09,DC_27,9.95,1496.9
2022-05-10,DC_27,9.86,1482.2
2022-05-11,DC_27,9.28,1394.4
2022-05-12,DC_27,9.68,1360.6
2022-05-13,DC_27,10.06,1389.8
2022-05-14,DC_27,10.85,1434.4
2022-05-15,DC_27,10.96,1372.7
2022-05-16,DC_27,9.09,1283.5
2022-05-17,DC_27,9.43,1427.7
2022-05-18,DC_27,9.87,1408.9
2022-05-19,DC_27,10.07,1448.1
2022-05-20,DC_27,9.94,1496.8
2022-05-21,DC_27,9.69,1384.7
